REF_CLOSING_DESCRIPTION,Attraction,ENTITY_TYPE,DEB_TIME,FIN_TIME,UPDATE_TIME,WORK_DATE,Holidays,Weekends
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-04 23:59:00.000,2019-08-04 23:59:00.000,2019-08-05 07:23:48.000,2019-08-04,0,1
,Bungee Jump,ATTR,2019-08-04 09:24:00.000,2019-08-04 23:00:00.000,2019-08-05 07:23:43.000,2019-08-04,0,1
,Haunted House,ATTR,2019-08-04 09:18:00.000,2019-08-04 21:49:00.000,2019-08-05 07:23:46.000,2019-08-04,0,1
,Giga Coaster,ATTR,2019-08-04 09:32:00.000,2019-08-04 22:14:00.000,2019-08-05 07:23:47.000,2019-08-04,0,1
,PortAventura World,PARK,2019-08-04 10:00:00.000,2019-08-04 23:00:00.000,2019-08-05 07:23:54.000,2019-08-04,0,1
,Superman Ride,ATTR,2019-08-04 08:30:00.000,2019-08-04 19:30:00.000,2019-08-05 07:23:48.000,2019-08-04,0,1
,Drop Tower,ATTR,2019-08-04 08:30:00.000,2019-08-04 22:25:00.000,2019-08-05 07:23:46.000,2019-08-04,0,1
,Oz Theatre,ATTR,2019-08-04 10:47:00.000,2019-08-04 17:00:00.000,2019-08-05 07:23:44.000,2019-08-04,0,1
,Merry Go Round,ATTR,2019-08-04 09:37:00.000,2019-08-04 23:09:00.000,2019-08-05 07:23:48.000,2019-08-04,0,1
,Kiddie Coaster,ATTR,2019-08-04 09:35:00.000,2019-08-04 21:07:00.000,2019-08-05 07:23:47.000,2019-08-04,0,1
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-04 23:59:00.000,2019-08-04 23:59:00.000,2019-08-05 07:23:45.000,2019-08-04,0,1
,Go-Karts,ATTR,2019-08-04 08:30:00.000,2019-08-04 23:06:00.000,2019-08-05 07:23:44.000,2019-08-04,0,1
,Crazy Dance,ATTR,2019-08-04 08:58:00.000,2019-08-04 23:00:00.000,2019-08-05 07:23:43.000,2019-08-04,0,1
,Dizzy Dropper,ATTR,2019-08-04 08:30:00.000,2019-08-04 22:12:00.000,2019-08-05 07:23:46.000,2019-08-04,0,1
,Circus Train,ATTR,2019-08-04 09:40:00.000,2019-08-04 21:57:00.000,2019-08-05 07:23:47.000,2019-08-04,0,1
,PortAventura World,PARK,2019-08-04 08:30:00.000,2019-08-04 09:30:00.000,2019-08-05 07:23:54.000,2019-08-04,0,1
,Water Ride,ATTR,2019-08-04 09:45:00.000,2019-08-04 22:07:00.000,2019-08-05 07:23:46.000,2019-08-04,0,1
,Roller Coaster,ATTR,2019-08-04 10:00:00.000,2019-08-04 19:14:00.000,2019-08-05 07:23:44.000,2019-08-04,0,1
,Bumper Cars,ATTR,2019-08-04 08:30:00.000,2019-08-04 22:08:00.000,2019-08-05 07:23:47.000,2019-08-04,0,1
,Free Fall,ATTR,2019-08-04 10:00:00.000,2019-08-04 20:28:00.000,2019-08-05 07:23:49.000,2019-08-04,0,1
,Giant Wheel,ATTR,2019-08-04 08:24:00.000,2019-08-04 23:11:00.000,2019-08-05 07:23:48.000,2019-08-04,0,1
,Flying Coaster,ATTR,2019-08-04 09:41:00.000,2019-08-04 23:00:00.000,2019-08-05 07:23:43.000,2019-08-04,0,1
,Spiral Slide,ATTR,2019-08-04 08:30:00.000,2019-08-04 20:27:00.000,2019-08-05 07:23:49.000,2019-08-04,0,1
,Oz Theatre,ATTR,2019-08-05 10:54:00.000,2019-08-05 17:34:00.000,2019-08-06 07:40:26.000,2019-08-05,0,0
,Bungee Jump,ATTR,2019-08-05 09:20:00.000,2019-08-05 23:05:00.000,2019-08-06 07:40:25.000,2019-08-05,0,0
,Haunted House,ATTR,2019-08-05 09:13:00.000,2019-08-05 21:51:00.000,2019-08-06 07:40:28.000,2019-08-05,0,0
,Circus Train,ATTR,2019-08-05 09:32:00.000,2019-08-05 21:43:00.000,2019-08-06 07:40:29.000,2019-08-05,0,0
,Bumper Cars,ATTR,2019-08-05 08:30:00.000,2019-08-05 22:12:00.000,2019-08-06 07:40:29.000,2019-08-05,0,0
,Giga Coaster,ATTR,2019-08-05 09:28:00.000,2019-08-05 22:16:00.000,2019-08-06 07:40:29.000,2019-08-05,0,0
,Dizzy Dropper,ATTR,2019-08-05 08:27:00.000,2019-08-05 22:20:00.000,2019-08-06 07:40:28.000,2019-08-05,0,0
,Giant Wheel,ATTR,2019-08-05 08:26:00.000,2019-08-05 23:16:00.000,2019-08-06 07:40:30.000,2019-08-05,0,0
,Roller Coaster,ATTR,2019-08-05 10:00:00.000,2019-08-05 19:21:00.000,2019-08-06 07:40:26.000,2019-08-05,0,0
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-05 23:59:00.000,2019-08-05 23:59:00.000,2019-08-06 07:40:27.000,2019-08-05,0,0
,Water Ride,ATTR,2019-08-05 09:50:00.000,2019-08-05 22:23:00.000,2019-08-06 07:40:28.000,2019-08-05,0,0
,PortAventura World,PARK,2019-08-05 08:30:00.000,2019-08-05 09:30:00.000,2019-08-06 07:40:37.000,2019-08-05,0,0
,Superman Ride,ATTR,2019-08-05 08:30:00.000,2019-08-05 19:52:00.000,2019-08-06 07:40:30.000,2019-08-05,0,0
,Spiral Slide,ATTR,2019-08-05 08:30:00.000,2019-08-05 20:24:00.000,2019-08-06 07:40:31.000,2019-08-05,0,0
,Flying Coaster,ATTR,2019-08-05 09:40:00.000,2019-08-05 23:14:00.000,2019-08-06 07:40:25.000,2019-08-05,0,0
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-05 23:59:00.000,2019-08-05 23:59:00.000,2019-08-06 07:40:30.000,2019-08-05,0,0
,Spinning Coaster,ATTR,2019-08-05 09:07:00.000,2019-08-05 23:12:00.000,2019-08-06 07:40:26.000,2019-08-05,0,0
,Merry Go Round,ATTR,2019-08-05 09:52:00.000,2019-08-05 23:11:00.000,2019-08-06 07:40:30.000,2019-08-05,0,0
,Zipline,ATTR,2019-08-05 08:01:00.000,2019-08-05 23:19:00.000,2019-08-06 07:40:27.000,2019-08-05,0,0
,Free Fall,ATTR,2019-08-05 10:00:00.000,2019-08-05 19:00:00.000,2019-08-06 07:40:31.000,2019-08-05,0,0
,Drop Tower,ATTR,2019-08-05 08:30:00.000,2019-08-05 22:19:00.000,2019-08-06 07:40:28.000,2019-08-05,0,0
,Go-Karts,ATTR,2019-08-05 08:30:00.000,2019-08-05 23:09:00.000,2019-08-06 07:40:26.000,2019-08-05,0,0
,PortAventura World,PARK,2019-08-05 10:00:00.000,2019-08-05 23:00:00.000,2019-08-06 07:40:37.000,2019-08-05,0,0
,Rapids Ride,ATTR,2019-08-05 09:46:00.000,2019-08-05 21:15:00.000,2019-08-06 07:40:29.000,2019-08-05,0,0
,Crazy Dance,ATTR,2019-08-05 09:08:00.000,2019-08-05 23:05:00.000,2019-08-06 07:40:25.000,2019-08-05,0,0
,Kiddie Coaster,ATTR,2019-08-05 09:44:00.000,2019-08-05 21:12:00.000,2019-08-06 07:40:29.000,2019-08-05,0,0
,Swing Ride,ATTR,2019-08-05 08:30:00.000,2019-08-05 22:27:00.000,2019-08-06 07:40:28.000,2019-08-05,0,0
,Spiral Slide,ATTR,2019-08-06 08:30:00.000,2019-08-06 20:29:00.000,2019-08-07 07:41:28.000,2019-08-06,0,0
,Zipline,ATTR,2019-08-06 08:00:00.000,2019-08-06 23:13:00.000,2019-08-07 07:41:23.000,2019-08-06,0,0
,Bumper Cars,ATTR,2019-08-06 08:30:00.000,2019-08-06 22:10:00.000,2019-08-07 07:41:25.000,2019-08-06,0,0
,Superman Ride,ATTR,2019-08-06 08:18:00.000,2019-08-06 19:49:00.000,2019-08-07 07:41:27.000,2019-08-06,0,0
,Free Fall,ATTR,2019-08-06 10:00:00.000,2019-08-06 20:19:00.000,2019-08-07 07:41:28.000,2019-08-06,0,0
,Giga Coaster,ATTR,2019-08-06 09:24:00.000,2019-08-06 22:14:00.000,2019-08-07 07:41:25.000,2019-08-06,0,0
,Crazy Dance,ATTR,2019-08-06 09:07:00.000,2019-08-06 23:07:00.000,2019-08-07 07:41:21.000,2019-08-06,0,0
,Haunted House,ATTR,2019-08-06 09:20:00.000,2019-08-06 21:56:00.000,2019-08-07 07:41:24.000,2019-08-06,0,0
,PortAventura World,PARK,2019-08-06 08:30:00.000,2019-08-06 09:30:00.000,2019-08-07 07:41:33.000,2019-08-06,0,0
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-06 23:59:00.000,2019-08-06 23:59:00.000,2019-08-07 07:41:23.000,2019-08-06,0,0
,Bungee Jump,ATTR,2019-08-06 09:28:00.000,2019-08-06 23:13:00.000,2019-08-07 07:41:21.000,2019-08-06,0,0
,PortAventura World,PARK,2019-08-06 10:00:00.000,2019-08-06 23:00:00.000,2019-08-07 07:41:33.000,2019-08-06,0,0
,Water Ride,ATTR,2019-08-06 10:00:00.000,2019-08-06 22:07:00.000,2019-08-07 07:41:24.000,2019-08-06,0,0
,Roller Coaster,ATTR,2019-08-06 10:00:00.000,2019-08-06 19:44:00.000,2019-08-07 07:41:22.000,2019-08-06,0,0
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-06 23:59:00.000,2019-08-06 23:59:00.000,2019-08-07 07:41:27.000,2019-08-06,0,0
,Rapids Ride,ATTR,2019-08-06 10:00:00.000,2019-08-06 21:31:00.000,2019-08-07 07:41:25.000,2019-08-06,0,0
,Drop Tower,ATTR,2019-08-06 08:30:00.000,2019-08-06 22:22:00.000,2019-08-07 07:41:24.000,2019-08-06,0,0
,Spinning Coaster,ATTR,2019-08-06 09:09:00.000,2019-08-06 23:09:00.000,2019-08-07 07:41:22.000,2019-08-06,0,0
,Oz Theatre,ATTR,2019-08-06 11:00:00.000,2019-08-06 17:19:00.000,2019-08-07 07:41:22.000,2019-08-06,0,0
,Flying Coaster,ATTR,2019-08-06 09:34:00.000,2019-08-06 23:11:00.000,2019-08-07 07:41:21.000,2019-08-06,0,0
,Dizzy Dropper,ATTR,2019-08-06 08:30:00.000,2019-08-06 22:16:00.000,2019-08-07 07:41:24.000,2019-08-06,0,0
,Swing Ride,ATTR,2019-08-06 08:30:00.000,2019-08-06 22:22:00.000,2019-08-07 07:41:24.000,2019-08-06,0,0
,Giant Wheel,ATTR,2019-08-06 08:30:00.000,2019-08-06 23:00:00.000,2019-08-07 07:41:27.000,2019-08-06,0,0
,Circus Train,ATTR,2019-08-06 08:45:00.000,2019-08-06 21:23:00.000,2019-08-07 07:41:25.000,2019-08-06,0,0
,Kiddie Coaster,ATTR,2019-08-06 10:00:00.000,2019-08-06 21:15:00.000,2019-08-07 07:41:25.000,2019-08-06,0,0
,Merry Go Round,ATTR,2019-08-06 10:00:00.000,2019-08-06 23:11:00.000,2019-08-07 07:41:27.000,2019-08-06,0,0
,Go-Karts,ATTR,2019-08-06 08:30:00.000,2019-08-06 23:08:00.000,2019-08-07 07:41:22.000,2019-08-06,0,0
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-07 23:59:00.000,2019-08-07 23:59:00.000,2019-08-08 07:44:42.000,2019-08-07,0,0
,PortAventura World,PARK,2019-08-07 08:30:00.000,2019-08-07 09:30:00.000,2019-08-08 07:44:49.000,2019-08-07,0,0
,Dizzy Dropper,ATTR,2019-08-07 08:30:00.000,2019-08-07 22:17:00.000,2019-08-08 07:44:40.000,2019-08-07,0,0
,Giga Coaster,ATTR,2019-08-07 09:32:00.000,2019-08-07 22:19:00.000,2019-08-08 07:44:41.000,2019-08-07,0,0
,PortAventura World,PARK,2019-08-07 10:00:00.000,2019-08-07 23:00:00.000,2019-08-08 07:44:49.000,2019-08-07,0,0
,Swing Ride,ATTR,2019-08-07 08:30:00.000,2019-08-07 22:22:00.000,2019-08-08 07:44:40.000,2019-08-07,0,0
,Giant Wheel,ATTR,2019-08-07 08:28:00.000,2019-08-07 23:12:00.000,2019-08-08 07:44:42.000,2019-08-07,0,0
,Free Fall,ATTR,2019-08-07 10:00:00.000,2019-08-07 19:59:00.000,2019-08-08 07:44:43.000,2019-08-07,0,0
,Haunted House,ATTR,2019-08-07 08:50:00.000,2019-08-07 21:58:00.000,2019-08-08 07:44:40.000,2019-08-07,0,0
,Merry Go Round,ATTR,2019-08-07 09:45:00.000,2019-08-07 23:10:00.000,2019-08-08 07:44:42.000,2019-08-07,0,0
,Crazy Dance,ATTR,2019-08-07 09:04:00.000,2019-08-07 23:07:00.000,2019-08-08 07:44:37.000,2019-08-07,0,0
,Water Ride,ATTR,2019-08-07 09:44:00.000,2019-08-07 22:00:00.000,2019-08-08 07:44:40.000,2019-08-07,0,0
,Kiddie Coaster,ATTR,2019-08-07 10:00:00.000,2019-08-07 21:17:00.000,2019-08-08 07:44:41.000,2019-08-07,0,0
,Rapids Ride,ATTR,2019-08-07 09:48:00.000,2019-08-07 21:14:00.000,2019-08-08 07:44:41.000,2019-08-07,0,0
,Bumper Cars,ATTR,2019-08-07 08:30:00.000,2019-08-07 22:13:00.000,2019-08-08 07:44:41.000,2019-08-07,0,0
,Drop Tower,ATTR,2019-08-07 08:30:00.000,2019-08-07 22:16:00.000,2019-08-08 07:44:40.000,2019-08-07,0,0
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-07 23:59:00.000,2019-08-07 23:59:00.000,2019-08-08 07:44:39.000,2019-08-07,0,0
,Superman Ride,ATTR,2019-08-07 08:30:00.000,2019-08-07 19:30:00.000,2019-08-08 07:44:42.000,2019-08-07,0,0
,Bungee Jump,ATTR,2019-08-07 09:27:00.000,2019-08-07 23:00:00.000,2019-08-08 07:44:37.000,2019-08-07,0,0
,Spiral Slide,ATTR,2019-08-07 08:30:00.000,2019-08-07 20:44:00.000,2019-08-08 07:44:43.000,2019-08-07,0,0
,Zipline,ATTR,2019-08-07 07:57:00.000,2019-08-07 23:13:00.000,2019-08-08 07:44:39.000,2019-08-07,0,0
,Go-Karts,ATTR,2019-08-07 08:26:00.000,2019-08-07 23:09:00.000,2019-08-08 07:44:38.000,2019-08-07,0,0
,Circus Train,ATTR,2019-08-07 10:00:00.000,2019-08-07 21:29:00.000,2019-08-08 07:44:41.000,2019-08-07,0,0
,Oz Theatre,ATTR,2019-08-07 10:55:00.000,2019-08-07 17:00:00.000,2019-08-08 07:44:38.000,2019-08-07,0,0
,Roller Coaster,ATTR,2019-08-07 10:00:00.000,2019-08-07 19:35:00.000,2019-08-08 07:44:38.000,2019-08-07,0,0
,Flying Coaster,ATTR,2019-08-07 10:00:00.000,2019-08-07 23:00:00.000,2019-08-08 07:44:37.000,2019-08-07,0,0
,Spinning Coaster,ATTR,2019-08-07 09:18:00.000,2019-08-07 23:14:00.000,2019-08-08 07:44:38.000,2019-08-07,0,0
,Spiral Slide,ATTR,2019-08-08 08:30:00.000,2019-08-08 20:22:00.000,2019-08-09 07:48:53.000,2019-08-08,0,0
,Kiddie Coaster,ATTR,2019-08-08 10:00:00.000,2019-08-08 21:17:00.000,2019-08-09 07:48:51.000,2019-08-08,0,0
,Water Ride,ATTR,2019-08-08 09:43:00.000,2019-08-08 22:00:00.000,2019-08-09 07:48:50.000,2019-08-08,0,0
,Spinning Coaster,ATTR,2019-08-08 09:21:00.000,2019-08-08 23:10:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,Drop Tower,ATTR,2019-08-08 08:30:00.000,2019-08-08 22:27:00.000,2019-08-09 07:48:50.000,2019-08-08,0,0
,Roller Coaster,ATTR,2019-08-08 10:00:00.000,2019-08-08 19:25:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,Oz Theatre,ATTR,2019-08-08 10:54:00.000,2019-08-08 17:00:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,Merry Go Round,ATTR,2019-08-08 09:28:00.000,2019-08-08 23:07:00.000,2019-08-09 07:48:52.000,2019-08-08,0,0
,Zipline,ATTR,2019-08-08 07:50:00.000,2019-08-08 23:18:00.000,2019-08-09 07:48:49.000,2019-08-08,0,0
,Crazy Dance,ATTR,2019-08-08 09:04:00.000,2019-08-08 23:09:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,PortAventura World,PARK,2019-08-08 08:30:00.000,2019-08-08 09:30:00.000,2019-08-09 07:49:03.000,2019-08-08,0,0
,Bungee Jump,ATTR,2019-08-08 09:19:00.000,2019-08-08 23:01:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,Dizzy Dropper,ATTR,2019-08-08 08:30:00.000,2019-08-08 22:21:00.000,2019-08-09 07:48:50.000,2019-08-08,0,0
,Go-Karts,ATTR,2019-08-08 08:30:00.000,2019-08-08 23:13:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
,Rapids Ride,ATTR,2019-08-08 10:00:00.000,2019-08-08 21:21:00.000,2019-08-09 07:48:51.000,2019-08-08,0,0
,Flying Coaster,ATTR,2019-08-08 09:49:00.000,2019-08-08 23:13:00.000,2019-08-09 07:48:48.000,2019-08-08,0,0
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-08 23:59:00.000,2019-08-08 23:59:00.000,2019-08-09 07:48:52.000,2019-08-08,0,0
,Giant Wheel,ATTR,2019-08-08 08:30:00.000,2019-08-08 23:13:00.000,2019-08-09 07:48:52.000,2019-08-08,0,0
,Free Fall,ATTR,2019-08-08 10:00:00.000,2019-08-08 20:10:00.000,2019-08-09 07:48:53.000,2019-08-08,0,0
,PortAventura World,PARK,2019-08-08 10:00:00.000,2019-08-08 23:00:00.000,2019-08-09 07:49:03.000,2019-08-08,0,0
,Circus Train,ATTR,2019-08-08 09:36:00.000,2019-08-08 21:32:00.000,2019-08-09 07:48:51.000,2019-08-08,0,0
,Superman Ride,ATTR,2019-08-08 08:25:00.000,2019-08-08 20:02:00.000,2019-08-09 07:48:52.000,2019-08-08,0,0
,Haunted House,ATTR,2019-08-08 09:21:00.000,2019-08-08 22:03:00.000,2019-08-09 07:48:50.000,2019-08-08,0,0
,Giga Coaster,ATTR,2019-08-08 09:32:00.000,2019-08-08 22:16:00.000,2019-08-09 07:48:51.000,2019-08-08,0,0
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-08 23:59:00.000,2019-08-08 23:59:00.000,2019-08-09 07:48:49.000,2019-08-08,0,0
,Bumper Cars,ATTR,2019-08-08 08:30:00.000,2019-08-08 22:11:00.000,2019-08-09 07:48:51.000,2019-08-08,0,0
,Swing Ride,ATTR,2019-08-08 08:30:00.000,2019-08-08 22:24:00.000,2019-08-09 07:48:50.000,2019-08-08,0,0
,Dizzy Dropper,ATTR,2019-08-09 08:30:00.000,2019-08-09 22:19:00.000,2019-08-10 07:53:18.000,2019-08-09,0,0
,Water Ride,ATTR,2019-08-09 09:28:00.000,2019-08-09 22:18:00.000,2019-08-10 07:53:18.000,2019-08-09,0,0
,Free Fall,ATTR,2019-08-09 10:00:00.000,2019-08-09 20:13:00.000,2019-08-10 07:53:23.000,2019-08-09,0,0
,Flying Coaster,ATTR,2019-08-09 09:41:00.000,2019-08-09 23:10:00.000,2019-08-10 07:53:13.000,2019-08-09,0,0
,Bumper Cars,ATTR,2019-08-09 08:27:00.000,2019-08-09 22:08:00.000,2019-08-10 07:53:20.000,2019-08-09,0,0
,Swing Ride,ATTR,2019-08-09 08:30:00.000,2019-08-09 22:16:00.000,2019-08-10 07:53:18.000,2019-08-09,0,0
,Go-Karts,ATTR,2019-08-09 08:30:00.000,2019-08-09 23:07:00.000,2019-08-10 07:53:15.000,2019-08-09,0,0
,Bungee Jump,ATTR,2019-08-09 09:28:00.000,2019-08-09 23:03:00.000,2019-08-10 07:53:13.000,2019-08-09,0,0
,PortAventura World,PARK,2019-08-09 10:00:00.000,2019-08-09 23:00:00.000,2019-08-10 07:53:34.000,2019-08-09,0,0
,Giant Wheel,ATTR,2019-08-09 08:29:00.000,2019-08-09 23:14:00.000,2019-08-10 07:53:22.000,2019-08-09,0,0
,Oz Theatre,ATTR,2019-08-09 10:57:00.000,2019-08-09 17:14:00.000,2019-08-10 07:53:15.000,2019-08-09,0,0
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-09 23:59:00.000,2019-08-09 23:59:00.000,2019-08-10 07:53:16.000,2019-08-09,0,0
,Giga Coaster,ATTR,2019-08-09 09:27:00.000,2019-08-09 22:16:00.000,2019-08-10 07:53:20.000,2019-08-09,0,0
,Superman Ride,ATTR,2019-08-09 08:30:00.000,2019-08-09 19:50:00.000,2019-08-10 07:53:22.000,2019-08-09,0,0
,Kiddie Coaster,ATTR,2019-08-09 10:00:00.000,2019-08-09 21:15:00.000,2019-08-10 07:53:20.000,2019-08-09,0,0
,Merry Go Round,ATTR,2019-08-09 09:18:00.000,2019-08-09 23:03:00.000,2019-08-10 07:53:22.000,2019-08-09,0,0
,Circus Train,ATTR,2019-08-09 09:47:00.000,2019-08-09 21:24:00.000,2019-08-10 07:53:20.000,2019-08-09,0,0
,Zipline,ATTR,2019-08-09 08:12:00.000,2019-08-09 23:09:00.000,2019-08-10 07:53:16.000,2019-08-09,0,0
,Spinning Coaster,ATTR,2019-08-09 09:21:00.000,2019-08-09 23:12:00.000,2019-08-10 07:53:15.000,2019-08-09,0,0
,Crazy Dance,ATTR,2019-08-09 08:59:00.000,2019-08-09 23:08:00.000,2019-08-10 07:53:13.000,2019-08-09,0,0
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-09 23:59:00.000,2019-08-09 23:59:00.000,2019-08-10 07:53:22.000,2019-08-09,0,0
,Roller Coaster,ATTR,2019-08-09 10:00:00.000,2019-08-09 19:26:00.000,2019-08-10 07:53:15.000,2019-08-09,0,0
,Drop Tower,ATTR,2019-08-09 08:30:00.000,2019-08-09 22:25:00.000,2019-08-10 07:53:18.000,2019-08-09,0,0
,Haunted House,ATTR,2019-08-09 08:59:00.000,2019-08-09 21:55:00.000,2019-08-10 07:53:18.000,2019-08-09,0,0
,Spiral Slide,ATTR,2019-08-09 08:30:00.000,2019-08-09 20:22:00.000,2019-08-10 07:53:23.000,2019-08-09,0,0
,PortAventura World,PARK,2019-08-09 08:30:00.000,2019-08-09 09:30:00.000,2019-08-10 07:53:34.000,2019-08-09,0,0
,Rapids Ride,ATTR,2019-08-09 09:54:00.000,2019-08-09 21:27:00.000,2019-08-10 07:53:20.000,2019-08-09,0,0
,Crazy Dance,ATTR,2019-08-10 08:56:00.000,2019-08-10 23:06:00.000,2019-08-11 08:16:49.000,2019-08-10,0,1
,Spinning Coaster,ATTR,2019-08-10 09:21:00.000,2019-08-10 23:12:00.000,2019-08-11 08:16:51.000,2019-08-10,0,1
,Rapids Ride,ATTR,2019-08-10 09:44:00.000,2019-08-10 21:12:00.000,2019-08-11 08:16:57.000,2019-08-10,0,1
,Bungee Jump,ATTR,2019-08-10 09:18:00.000,2019-08-10 23:03:00.000,2019-08-11 08:16:49.000,2019-08-10,0,1
,PortAventura World,PARK,2019-08-10 10:00:00.000,2019-08-10 23:00:00.000,2019-08-11 08:17:21.000,2019-08-10,0,1
,Zipline,ATTR,2019-08-10 08:30:00.000,2019-08-10 23:00:00.000,2019-08-11 08:16:53.000,2019-08-10,0,1
,Merry Go Round,ATTR,2019-08-10 09:09:00.000,2019-08-10 23:11:00.000,2019-08-11 08:16:58.000,2019-08-10,0,1
,Oz Theatre,ATTR,2019-08-10 10:47:00.000,2019-08-10 17:00:00.000,2019-08-11 08:16:51.000,2019-08-10,0,1
,Kiddie Coaster,ATTR,2019-08-10 09:48:00.000,2019-08-10 21:11:00.000,2019-08-11 08:16:57.000,2019-08-10,0,1
Fermeture Opérationnelle,Inverted Coaster,ATTR,2019-08-10 23:59:00.000,2019-08-10 23:59:00.000,2019-08-11 08:16:58.000,2019-08-10,0,1
,Roller Coaster,ATTR,2019-08-10 10:00:00.000,2019-08-10 19:30:00.000,2019-08-11 08:16:51.000,2019-08-10,0,1
,Giant Wheel,ATTR,2019-08-10 08:30:00.000,2019-08-10 23:15:00.000,2019-08-11 08:16:58.000,2019-08-10,0,1
,Haunted House,ATTR,2019-08-10 09:12:00.000,2019-08-10 21:57:00.000,2019-08-11 08:16:55.000,2019-08-10,0,1
,Go-Karts,ATTR,2019-08-10 08:30:00.000,2019-08-10 23:15:00.000,2019-08-11 08:16:51.000,2019-08-10,0,1
Fermeture Opérationnelle,Himalaya Ride,ATTR,2019-08-10 23:59:00.000,2019-08-10 23:59:00.000,2019-08-11 08:16:53.000,2019-08-10,0,1
,Water Ride,ATTR,2019-08-10 09:10:00.000,2019-08-10 22:00:00.000,2019-08-11 08:16:55.000,2019-08-10,0,1
,Circus Train,ATTR,2019-08-10 09:28:00.000,2019-08-10 21:31:00.000,2019-08-11 08:16:57.000,2019-08-10,0,1
,Bumper Cars,ATTR,2019-08-10 08:30:00.000,2019-08-10 22:17:00.000,2019-08-11 08:16:57.000,2019-08-10,0,1
,Superman Ride,ATTR,2019-08-10 08:14:00.000,2019-08-10 19:56:00.000,2019-08-11 08:16:58.000,2019-08-10,0,1
,Flying Coaster,ATTR,2019-08-10 09:35:00.000,2019-08-10 23:14:00.000,2019-08-11 08:16:49.000,2019-08-10,0,1
,Dizzy Dropper,ATTR,2019-08-10 08:21:00.000,2019-08-10 22:24:00.000,2019-08-11 08:16:55.000,2019-08-10,0,1
,Free Fall,ATTR,2019-08-10 10:00:00.000,2019-08-10 20:23:00.000,2019-08-11 08:17:00.000,2019-08-10,0,1
,Spiral Slide,ATTR,2019-08-10 08:30:00.000,2019-08-10 20:45:00.000,2019-08-11 08:17:00.000,2019-08-10,0,1
,Swing Ride,ATTR,2019-08-10 08:30:00.000,2019-08-10 22:19:00.000,2019-08-11 08:16:55.000,2019-08-10,0,1
,Drop Tower,ATTR,2019-08-10 08:30:00.000,2019-08-10 22:24:00.000,2019-08-11 08:16:55.000,2019-08-10,0,1
,PortAventura World,PARK,2019-08-10 08:30:00.000,2019-08-10 09:30:00.000,2019-08-11 08:17:21.000,2019-08-10,0,1
,Giga Coaster,ATTR,2019-08-10 09:26:00.000,2019-08-10 22:20:00.000,2019-08-11 08:16:57.000,2019-08-10,0,1
,Roller Coaster,ATTR,2019-08-11 10:00:00.000,2019-08-11 19:24:00.000,2019-08-12 08:02:50.000,2019-08-11,0,1
,Crazy Dance,ATTR,2019-08-11 09:03:00.000,2019-08-11 23:06:00.000,2019-08-12 08:02:48.000,2019-08-11,0,1
,Drop Tower,ATTR,2019-08-11 08:30:00.000,2019-08-11 22:25:00.000,2019-08-12 08:05:59.000,2019-08-11,0,1
,Go-Karts,ATTR,2019-08-11 07:59:00.000,2019-08-11 23:13:00.000,2019-08-12 08:02:50.000,2019-08-11,0,1
,Haunted House,ATTR,2019-08-11 09:13:00.000,2019-08-11 21:55:00.000,2019-08-12 08:05:59.000,2019-08-11,0,1
,Rapids Ride,ATTR,2019-08-11 09:37:00.000,2019-08-11 21:10:00.000,2019-08-12 08:06:02.000,2019-08-11,0,1
,Bumper Cars,ATTR,2019-08-11 08:30:00.000,2019-08-11 22:11:00.000,2019-08-12 08:06:02.000,2019-08-11,0,1
,Water Ride,ATTR,2019-08-11 09:02:00.000,2019-08-11 22:15:00.000,2019-08-12 08:05:59.000,2019-08-11,0,1
,Kiddie Coaster,ATTR,2019-08-11 09:41:00.000,2019-08-11 21:13:00.000,2019-08-12 08:06:02.000,2019-08-11,0,1
,Flying Coaster,ATTR,2019-08-11 09:59:00.000,2019-08-11 23:07:00.000,2019-08-12 08:02:48.000,2019-08-11,0,1
,PortAventura World,PARK,2019-08-11 10:00:00.000,2019-08-11 23:00:00.000,2019-08-12 08:06:21.000,2019-08-11,0,1
,PortAventura World,PARK,2019-08-11 08:30:00.000,2019-08-11 09:30:00.000,2019-08-12 08:06:21.000,2019-08-11,0,1
